5.0E-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1.0E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1.5000000000000001E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2.0E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2.5E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
3.0000000000000003E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
3.5000000000000005E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
4.000000000000001E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
4.500000000000001E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
5.000000000000001E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
5.500000000000001E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.000000000000002E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.500000000000002E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
7.000000000000002E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
7.500000000000002E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
8.000000000000003E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
8.500000000000003E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
9.000000000000003E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
9.500000000000003E-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0010000000000000002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0010500000000000002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.00115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0012499999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0012999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0013499999999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0013999999999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0014499999999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0014999999999999994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0015499999999999993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0015999999999999992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0016499999999999991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.001699999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.001749999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0017999999999999989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0018499999999999988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0018999999999999987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0019499999999999986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.0019999999999999987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.002049999999999999,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.002099999999999999,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.002149999999999999,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0021999999999999993,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0022499999999999994,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0022999999999999995,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0023499999999999997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0024,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.00245,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0025,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.00255,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0026000000000000003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0026500000000000004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0027000000000000006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0027500000000000007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.002800000000000001,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.002850000000000001,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.002900000000000001,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0029500000000000012,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0030000000000000014,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0030500000000000015,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0031000000000000016,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0031500000000000018,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.003200000000000002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.003250000000000002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.003300000000000002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0033500000000000023,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0034000000000000024,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0034500000000000025,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0035000000000000027,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.003550000000000003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.003600000000000003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.003650000000000003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.003700000000000003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0037500000000000033,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0038000000000000035,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0038500000000000036,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0039000000000000037,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.003950000000000004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
0.0040000000000000036,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.004050000000000003,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.004100000000000003,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.004150000000000003,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.004200000000000002,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.004250000000000002,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.004300000000000002,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.0043500000000000014,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.004400000000000001,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.004450000000000001,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.0045000000000000005,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.00455,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.0046,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.00465,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.004699999999999999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.004749999999999999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.004799999999999999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.004849999999999998,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.004899999999999998,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.004949999999999998,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.0049999999999999975,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.005049999999999997,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.005099999999999997,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.005149999999999997,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0.005199999999999996,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
